Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","149","Nepal","5922","Export Value","57","Germ, maize","2012","2012","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","57","Germ, maize","2013","2013","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2000","2000","tonnes","3500","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2001","2001","tonnes","33","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2002","2002","tonnes","1643","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2003","2003","tonnes","18648","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2004","2004","tonnes","10780","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2005","2005","tonnes","14533","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2006","2006","tonnes","14416","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2007","2007","tonnes","58956","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2008","2008","tonnes","32861","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2009","2009","tonnes","33319","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2010","2010","tonnes","141992","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2011","2011","tonnes","194746","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2012","2012","tonnes","221047","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2013","2013","tonnes","171096","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2014","2014","tonnes","304903","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2015","2015","tonnes","281121","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2016","2016","tonnes","411879","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2017","2017","tonnes","483640","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","56","Maize","2018","2018","tonnes","442591","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2000","2000","1000 US$","563","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2001","2001","1000 US$","13","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2002","2002","1000 US$","223","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2003","2003","1000 US$","2685","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2004","2004","1000 US$","1294","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2005","2005","1000 US$","2323","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2006","2006","1000 US$","2117","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2007","2007","1000 US$","11577","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2008","2008","1000 US$","3530","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2009","2009","1000 US$","3347","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2010","2010","1000 US$","19573","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2011","2011","1000 US$","46977","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2012","2012","1000 US$","45426","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2013","2013","1000 US$","43481","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2014","2014","1000 US$","81835","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2015","2015","1000 US$","72844","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2016","2016","1000 US$","107434","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2017","2017","1000 US$","109178","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","56","Maize","2018","2018","1000 US$","108620","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2001","2001","tonnes","216","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2002","2002","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2004","2004","tonnes","13","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2009","2009","tonnes","1002","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2010","2010","tonnes","46","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2011","2011","tonnes","8","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2012","2012","tonnes","16","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2014","2014","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2015","2015","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2016","2016","tonnes","15","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","56","Maize","2018","2018","tonnes","36","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2001","2001","1000 US$","23","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2002","2002","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2003","2003","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2004","2004","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2005","2005","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2006","2006","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2007","2007","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2009","2009","1000 US$","275","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2010","2010","1000 US$","38","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2011","2011","1000 US$","10","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2012","2012","1000 US$","2","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2013","2013","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2014","2014","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2015","2015","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2016","2016","1000 US$","4","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","56","Maize","2018","2018","1000 US$","66","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2002","2002","tonnes","436","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2003","2003","tonnes","5819","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2004","2004","tonnes","3313","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2005","2005","tonnes","12126","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2006","2006","tonnes","17889","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2007","2007","tonnes","39561","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2008","2008","tonnes","1235","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2009","2009","tonnes","3839","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2010","2010","tonnes","9978","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2011","2011","tonnes","9275","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2012","2012","tonnes","7548","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2013","2013","tonnes","19241","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2014","2014","tonnes","34497","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2015","2015","tonnes","39014","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2016","2016","tonnes","45409","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2017","2017","tonnes","30135","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","32","Rice, broken","2018","2018","tonnes","36445","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2001","2001","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2002","2002","1000 US$","55","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2003","2003","1000 US$","655","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2004","2004","1000 US$","374","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2005","2005","1000 US$","1658","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2006","2006","1000 US$","3666","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2007","2007","1000 US$","9669","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2008","2008","1000 US$","302","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2009","2009","1000 US$","398","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2010","2010","1000 US$","1480","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2011","2011","1000 US$","1825","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2012","2012","1000 US$","1198","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2013","2013","1000 US$","3739","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2014","2014","1000 US$","7515","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2015","2015","1000 US$","9675","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2016","2016","1000 US$","10725","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2017","2017","1000 US$","7139","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","32","Rice, broken","2018","2018","1000 US$","8296","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2003","2003","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","32","Rice, broken","2013","2013","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2001","2001","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2002","2002","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2003","2003","1000 US$","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2004","2004","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2005","2005","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2006","2006","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2007","2007","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2009","2009","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2010","2010","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2011","2011","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2012","2012","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","32","Rice, broken","2013","2013","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2003","2003","tonnes","675","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2004","2004","tonnes","4","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2005","2005","tonnes","1458","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2006","2006","tonnes","15","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2007","2007","tonnes","3084","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2008","2008","tonnes","1862","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2009","2009","tonnes","55","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2010","2010","tonnes","557","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2011","2011","tonnes","1297","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2012","2012","tonnes","2052","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2013","2013","tonnes","237","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2014","2014","tonnes","714","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2015","2015","tonnes","3175","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2016","2016","tonnes","7063","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","28","Rice, husked","2017","2017","tonnes","375","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2001","2001","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2002","2002","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2003","2003","1000 US$","68","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2004","2004","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2005","2005","1000 US$","409","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2006","2006","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2007","2007","1000 US$","1205","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2008","2008","1000 US$","885","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2009","2009","1000 US$","10","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2010","2010","1000 US$","89","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2011","2011","1000 US$","589","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2012","2012","1000 US$","1251","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2013","2013","1000 US$","175","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2014","2014","1000 US$","552","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2015","2015","1000 US$","929","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2016","2016","1000 US$","3388","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","28","Rice, husked","2017","2017","1000 US$","209","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2001","2001","tonnes","","M","Data not available"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2002","2002","tonnes","","M","Data not available"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2003","2003","tonnes","49","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2010","2010","tonnes","9","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2011","2011","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2012","2012","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2013","2013","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2016","2016","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","28","Rice, husked","2018","2018","tonnes","2","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2001","2001","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2002","2002","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2003","2003","1000 US$","19","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2004","2004","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2005","2005","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2006","2006","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2007","2007","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2009","2009","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2010","2010","1000 US$","3","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2011","2011","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2012","2012","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2013","2013","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2016","2016","1000 US$","2","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","28","Rice, husked","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","31","Rice, milled","2000","2000","tonnes","195000","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","31","Rice, milled","2001","2001","tonnes","44000","F","FAO estimate"
